7.483892693788782857e+00,2.538878851077315812e-01
7.483892693788782857e+00,2.538878851077315812e-01
7.483892693788782857e+00,2.538878851077315812e-01
7.483892693788782857e+00,2.538878851077315812e-01
7.483892693788782857e+00,2.538878851077315812e-01
7.483892458104908663e+00,2.538878921610409622e-01
7.483892458104908663e+00,2.538878921610409622e-01
7.483892458104908663e+00,2.538878921610409622e-01
7.483892458104908663e+00,2.538878921610409622e-01
7.483892458104908663e+00,2.538878921610409622e-01
6.978745029744223061e+00,2.746194330238858616e-01
6.978745029744223061e+00,2.746194330238858616e-01
6.978745029744223061e+00,2.746194330238858616e-01
6.978745029744223061e+00,2.746194330238858616e-01
6.978745029744223061e+00,2.746194330238858616e-01
5.107021849195940710e+00,4.493965736833942515e-01
5.107021849195940710e+00,4.493965736833942515e-01
5.107021849195940710e+00,4.493965736833942515e-01
5.107021849195940710e+00,4.493965736833942515e-01
5.107021849195940710e+00,4.493965736833942515e-01
5.107021568354611851e+00,4.493966313386043021e-01
5.107021568354611851e+00,4.493966313386043021e-01
5.107021568354611851e+00,4.493966313386043021e-01
5.107021568354611851e+00,4.493966313386043021e-01
5.107021568354611851e+00,4.493966313386043021e-01
1.136974765116040587e+01,1.932436919608961079e-01
1.136974765116040587e+01,1.932436919608961079e-01
1.136974765116040587e+01,1.932436919608961079e-01
1.136974765116040587e+01,1.932436919608961079e-01
1.136974765116040587e+01,1.932436919608961079e-01
7.483895668342444907e+00,2.538877779037007620e-01
7.483895668342444907e+00,2.538877779037007620e-01
7.483895668342444907e+00,2.538877779037007620e-01
7.483895668342444907e+00,2.538877779037007620e-01
7.483895668342444907e+00,2.538877779037007620e-01
7.483894459170166158e+00,2.538878209399996755e-01
7.483894459170166158e+00,2.538878209399996755e-01
7.483894459170166158e+00,2.538878209399996755e-01
7.483894459170166158e+00,2.538878209399996755e-01
7.483894459170166158e+00,2.538878209399996755e-01
7.301567858820270374e-01,3.220224595145577684e+00
7.301567858820270374e-01,3.220224595145577684e+00
7.301567858820270374e-01,3.220224595145577684e+00
7.301567858820270374e-01,3.220224595145577684e+00
7.301567858820270374e-01,3.220224595145577684e+00
4.423158391545364054e+00,8.243643419112097748e-01
4.423158391545364054e+00,8.243643419112097748e-01
4.423158391545364054e+00,8.243643419112097748e-01
4.423158391545364054e+00,8.243643419112097748e-01
4.423158391545364054e+00,8.243643419112097748e-01
2.659388901024945540e+01,1.598279762171197216e-01
2.659388901024945540e+01,1.598279762171197216e-01
2.659388901024945540e+01,1.598279762171197216e-01
2.659388901024945540e+01,1.598279762171197216e-01
2.659388901024945540e+01,1.598279762171197216e-01
7.114482069226346184e+00,2.684567182445427025e-01
7.114482069226346184e+00,2.684567182445427025e-01
7.114482069226346184e+00,2.684567182445427025e-01
7.114482069226346184e+00,2.684567182445427025e-01
7.114482069226346184e+00,2.684567182445427025e-01
7.114484275136587321e+00,2.684567079930560984e-01
7.114484275136587321e+00,2.684567079930560984e-01
7.114484275136587321e+00,2.684567079930560984e-01
7.114484275136587321e+00,2.684567079930560984e-01
7.114484275136587321e+00,2.684567079930560984e-01
7.114484903762483547e+00,2.684567167688832745e-01
7.114484903762483547e+00,2.684567167688832745e-01
7.114484903762483547e+00,2.684567167688832745e-01
7.114484903762483547e+00,2.684567167688832745e-01
7.114484903762483547e+00,2.684567167688832745e-01
4.423158263189950645e+00,8.243643959228196261e-01
4.423158263189950645e+00,8.243643959228196261e-01
4.423158263189950645e+00,8.243643959228196261e-01
4.423158263189950645e+00,8.243643959228196261e-01
4.423158263189950645e+00,8.243643959228196261e-01
2.659388432559978099e+01,1.598279807093221372e-01
2.659388432559978099e+01,1.598279807093221372e-01
2.659388432559978099e+01,1.598279807093221372e-01
2.659388432559978099e+01,1.598279807093221372e-01
2.659388432559978099e+01,1.598279807093221372e-01
5.222740882617171287e+00,3.587556745875961628e-01
5.222740882617171287e+00,3.587556745875961628e-01
5.222740882617171287e+00,3.587556745875961628e-01
5.222740882617171287e+00,3.587556745875961628e-01
5.222740882617171287e+00,3.587556745875961628e-01
4.671172558070622927e+00,5.907124623919709494e-01
4.671172558070622927e+00,5.907124623919709494e-01
4.671172558070622927e+00,5.907124623919709494e-01
4.671172558070622927e+00,5.907124623919709494e-01
4.671172558070622927e+00,5.907124623919709494e-01
7.301567867751597163e-01,3.220224631245284019e+00
7.301567867751597163e-01,3.220224631245284019e+00
7.301567867751597163e-01,3.220224631245284019e+00
7.301567867751597163e-01,3.220224631245284019e+00
7.301567867751597163e-01,3.220224631245284019e+00
4.423158362830323931e+00,8.243644064354999079e-01
4.423158362830323931e+00,8.243644064354999079e-01
4.423158362830323931e+00,8.243644064354999079e-01
4.423158362830323931e+00,8.243644064354999079e-01
4.423158362830323931e+00,8.243644064354999079e-01
2.659388394332003358e+01,1.598279810859690175e-01
2.659388394332003358e+01,1.598279810859690175e-01
