7.483892693788782857e+00,2.538878851077315812e-01
7.483892693788782857e+00,2.538878851077315812e-01
7.483892693788782857e+00,2.538878851077315812e-01
7.483892693788782857e+00,2.538878851077315812e-01
7.483892693788782857e+00,2.538878851077315812e-01
7.483892458105066758e+00,2.538878921610467909e-01
7.483892458105066758e+00,2.538878921610467909e-01
7.483892458105066758e+00,2.538878921610467909e-01
7.483892458105066758e+00,2.538878921610467909e-01
7.483892458105066758e+00,2.538878921610467909e-01
5.517612320564805550e+00,3.260734747920221444e-01
5.517612320564805550e+00,3.260734747920221444e-01
5.517612320564805550e+00,3.260734747920221444e-01
5.517612320564805550e+00,3.260734747920221444e-01
5.517612320564805550e+00,3.260734747920221444e-01
4.447234535925766785e+00,7.778126265659240923e-01
4.447234535925766785e+00,7.778126265659240923e-01
4.447234535925766785e+00,7.778126265659240923e-01
4.447234535925766785e+00,7.778126265659240923e-01
4.447234535925766785e+00,7.778126265659240923e-01
4.447234418475578543e+00,7.778128237460781857e-01
4.447234418475578543e+00,7.778128237460781857e-01
4.447234418475578543e+00,7.778128237460781857e-01
4.447234418475578543e+00,7.778128237460781857e-01
4.447234418475578543e+00,7.778128237460781857e-01
7.483893099367628032e+00,2.538878701336694799e-01
7.483893099367628032e+00,2.538878701336694799e-01
7.483893099367628032e+00,2.538878701336694799e-01
7.483893099367628032e+00,2.538878701336694799e-01
7.483893099367628032e+00,2.538878701336694799e-01
7.483895668342483098e+00,2.538877779037032045e-01
7.483895668342483098e+00,2.538877779037032045e-01
7.483895668342483098e+00,2.538877779037032045e-01
7.483895668342483098e+00,2.538877779037032045e-01
7.483895668342483098e+00,2.538877779037032045e-01
7.483894459170196356e+00,2.538878209400015074e-01
7.483894459170196356e+00,2.538878209400015074e-01
7.483894459170196356e+00,2.538878209400015074e-01
7.483894459170196356e+00,2.538878209400015074e-01
7.483894459170196356e+00,2.538878209400015074e-01
7.660124097171850943e-01,6.435229322785683159e+00
7.660124097171850943e-01,6.435229322785683159e+00
7.660124097171850943e-01,6.435229322785683159e+00
7.660124097171850943e-01,6.435229322785683159e+00
7.660124097171850943e-01,6.435229322785683159e+00
4.191883968095682533e+00,1.546419816172463157e+00
4.191883968095682533e+00,1.546419816172463157e+00
4.191883968095682533e+00,1.546419816172463157e+00
4.191883968095682533e+00,1.546419816172463157e+00
4.191883968095682533e+00,1.546419816172463157e+00
1.676208128649107820e+01,1.763042317833996842e-01
1.676208128649107820e+01,1.763042317833996842e-01
1.676208128649107820e+01,1.763042317833996842e-01
1.676208128649107820e+01,1.763042317833996842e-01
1.676208128649107820e+01,1.763042317833996842e-01
6.784373706396512382e+00,2.843480415805324513e-01
6.784373706396512382e+00,2.843480415805324513e-01
6.784373706396512382e+00,2.843480415805324513e-01
6.784373706396512382e+00,2.843480415805324513e-01
6.784373706396512382e+00,2.843480415805324513e-01
6.784375975595901664e+00,2.843480237674931854e-01
6.784375975595901664e+00,2.843480237674931854e-01
6.784375975595901664e+00,2.843480237674931854e-01
6.784375975595901664e+00,2.843480237674931854e-01
6.784375975595901664e+00,2.843480237674931854e-01
6.784376619739015624e+00,2.843480327659678730e-01
6.784376619739015624e+00,2.843480327659678730e-01
6.784376619739015624e+00,2.843480327659678730e-01
6.784376619739015624e+00,2.843480327659678730e-01
6.784376619739015624e+00,2.843480327659678730e-01
4.191883859222287789e+00,1.546420058154646560e+00
4.191883859222287789e+00,1.546420058154646560e+00
4.191883859222287789e+00,1.546420058154646560e+00
4.191883859222287789e+00,1.546420058154646560e+00
4.191883859222287789e+00,1.546420058154646560e+00
1.676207808115406905e+01,1.763042405366497811e-01
1.676207808115406905e+01,1.763042405366497811e-01
1.676207808115406905e+01,1.763042405366497811e-01
1.676207808115406905e+01,1.763042405366497811e-01
1.676207808115406905e+01,1.763042405366497811e-01
5.176479278437144949e+00,4.348100989118462434e-01
5.176479278437144949e+00,4.348100989118462434e-01
5.176479278437144949e+00,4.348100989118462434e-01
5.176479278437144949e+00,4.348100989118462434e-01
5.176479278437144949e+00,4.348100989118462434e-01
4.416656464254987924e+00,8.397134731705913069e-01
4.416656464254987924e+00,8.397134731705913069e-01
4.416656464254987924e+00,8.397134731705913069e-01
4.416656464254987924e+00,8.397134731705913069e-01
4.416656464254987924e+00,8.397134731705913069e-01
7.660124090072997216e-01,6.435229368664654892e+00
7.660124090072997216e-01,6.435229368664654892e+00
7.660124090072997216e-01,6.435229368664654892e+00
7.660124090072997216e-01,6.435229368664654892e+00
7.660124090072997216e-01,6.435229368664654892e+00
4.191883953274978758e+00,1.546420078707708035e+00
4.191883953274978758e+00,1.546420078707708035e+00
4.191883953274978758e+00,1.546420078707708035e+00
4.191883953274978758e+00,1.546420078707708035e+00
4.191883953274978758e+00,1.546420078707708035e+00
1.676207783335782509e+01,1.763042412297963768e-01
1.676207783335782509e+01,1.763042412297963768e-01
